date,day,hour_rounded,line_num,line_name,route_id,direction,alternative,agency_name,route_type,origin_city,origin_station,destination_city,destination_station,number_of_stops,route_length_km,departure_time_planned,arrival_time_planned,duration_min_planned,duration_min_actual,duration_difference_min,speed_kmh_planned,speed_kmh_actual,SIRI_id
2024-01-05,Friday,4,173,ת. מרכזית רשל''צ/רציפים-ראשון לציון<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-1#,9874,1,#,Egged,bus,ראשון לציון,ת. מרכזית רשל''צ/רציפים,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,37,18.857,04:20:00,05:09:59,50,52.0,2.0,22.6,21.8,58605666
2024-01-05,Friday,4,111,ת. מרכזית מודיעין מכבים רעות-מודיעין מכבים רעות<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-10,11178,1,0,Kavim,bus,מודיעין מכבים רעות,ת. מרכזית מודיעין מכבים רעות,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,16,32.937,04:20:00,05:01:01,41,39.0,-2.0,48.2,50.7,58605668
2024-01-05,Friday,4,8,מסוף אונברסיטת ת''א-תל אביב יפו<->מסוף הטייסים-תל אביב יפו-10,16076,1,0,Dan,bus,תל אביב יפו,מסוף אונברסיטת ת''א,תל אביב יפו,מסוף הטייסים,42,13.57,04:05:00,04:54:59,50,39.0,-11.0,16.3,20.9,58605670
2024-01-05,Friday,4,312,ת. מרכזית אשדוד/רציפים-אשדוד<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,58,1,#,Electra_Afikim,bus,אשדוד,ת. מרכזית אשדוד/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,24,38.376,04:20:00,05:15:59,56,51.0,-5.0,41.1,45.1,58605683
2024-01-05,Friday,4,274,כביש 40/גבעת ברנר-קרית עקרון<->קלצ'קין-תל אביב יפו-2#,3383,2,#,Egged,bus,קרית עקרון,כביש 40/גבעת ברנר,תל אביב יפו,קלצ'קין,49,32.118,04:20:00,05:31:48,72,74.0,2.0,26.8,26.0,58605691
2024-01-05,Friday,4,61,הכובשים/דניאל-תל אביב יפו<->מסוף עמידר-רמת גן-10,2510,1,0,Dan,bus,תל אביב יפו,הכובשים/דניאל,רמת גן,מסוף עמידר,38,11.718,04:23:00,05:02:26,39,50.0,11.0,18.0,14.1,58605698
2024-01-05,Friday,4,633,ביר אל סיכה-זמר<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-20,19971,2,0,Kavim,bus,זמר,ביר אל סיכה,תל אביב יפו,ת.מרכזית תל אביב קומה 7/הורדה,46,65.477,04:00:00,05:30:48,91,64.0,-27.0,43.2,61.4,58605705
2024-01-05,Friday,4,267,ת. רכבת תל אביב סבידור/על פרשת דרכים-תל אביב יפו<->מסוף עמידר-רמת גן-11,26616,1,1,Dan,bus,תל אביב יפו,ת. רכבת תל אביב סבידור/על פרשת דרכים,רמת גן,מסוף עמידר,23,7.57,04:20:00,04:47:58,28,28.0,0.0,16.2,16.2,58605712
2024-01-05,Friday,4,5,משרד הרישוי/הלוחמים-חולון<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-20,2261,2,0,Dan,bus,חולון,משרד הרישוי/הלוחמים,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,34,11.329,04:20:00,05:01:59,42,48.0,6.0,16.2,14.2,58605716
2024-01-05,Friday,4,73,חניון תמנע-חולון<->מסוף כרמלית/הורדה-תל אביב יפו-20,26984,2,0,Dan,bus,חולון,חניון תמנע,תל אביב יפו,מסוף כרמלית/הורדה,51,16.128,04:20:00,05:18:40,59,59.0,0.0,16.4,16.4,58605736
2024-01-05,Friday,4,7,בי''ח וולפסון-חולון<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-20,2276,2,0,Dan,bus,חולון,בי''ח וולפסון,תל אביב יפו,ת. רכבת אוניברסיטה/הורדה,50,16.333,04:20:00,05:12:00,52,57.0,5.0,18.8,17.2,58605749
2024-01-05,Friday,4,4,מסוף הטייסים-תל אביב יפו<->מסוף רדינג/הורדה-תל אביב יפו-20,2256,2,0,Dan,bus,תל אביב יפו,מסוף הטייסים,תל אביב יפו,מסוף רדינג/הורדה,34,10.239,04:24:00,05:00:34,37,39.0,2.0,16.6,15.8,58605750
2024-01-05,Friday,4,10,חניון אגד/חורשת היובל-חולון<->מסוף אזורי חן-תל אביב יפו-20,2299,2,0,Dan,bus,חולון,חניון אגד/חורשת היובל,תל אביב יפו,מסוף אזורי חן,59,20.266,04:19:00,05:21:59,63,61.0,-2.0,19.3,19.9,58605751
2024-01-05,Friday,4,63,מסוף אלוף שדה-רמת גן<->מסוף כרמלית/הורדה-תל אביב יפו-20,2519,2,0,Dan,bus,רמת גן,מסוף אלוף שדה,תל אביב יפו,מסוף כרמלית/הורדה,33,11.318,04:25:00,05:05:59,41,48.0,7.0,16.6,14.1,58605775
2024-01-05,Friday,4,65,מסוף כרמלית-תל אביב יפו<->בי''ח שיב''א/שדרות אהרון קציר-רמת גן-10,2524,1,0,Dan,bus,תל אביב יפו,מסוף כרמלית,רמת גן,בי''ח שיב''א/שדרות אהרון קציר,41,14.005,04:25:00,05:13:59,49,58.0,9.0,17.1,14.5,58605777
2024-01-05,Friday,4,2,משמר הירדן/טורקוב-תל אביב יפו<->פרופ' ישעיהו ליבוביץ'/הרב יעקב טראב-תל אביב יפו-10,27081,1,0,Dan,bus,תל אביב יפו,משמר הירדן/טורקוב,תל אביב יפו,פרופ' ישעיהו ליבוביץ'/הרב יעקב טראב,51,17.771,04:25:00,05:24:59,60,55.0,-5.0,17.8,19.4,58605781
2024-01-05,Friday,4,34,ת. רכבת קרית אריה-פתח תקווה<->מסוף הלוחמים/משרד הרישוי-תל אביב יפו-10,2428,1,0,Dan,bus,פתח תקווה,ת. רכבת קרית אריה,תל אביב יפו,מסוף הלוחמים/משרד הרישוי,52,18.145,04:20:00,05:21:59,62,54.0,-8.0,17.6,20.2,58605789
2024-01-05,Friday,4,45,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->איצטדיון וינטר-רמת גן-10,2466,1,0,Dan,bus,תל אביב יפו,ת. רכבת אוניברסיטה/איסוף,רמת גן,איצטדיון וינטר,34,11.963,04:25:00,05:03:51,39,37.0,-2.0,18.4,19.4,58605793
2024-01-05,Friday,4,45,איצטדיון וינטר-רמת גן<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-20,2467,2,0,Dan,bus,רמת גן,איצטדיון וינטר,תל אביב יפו,ת. רכבת אוניברסיטה/הורדה,36,12.493,04:25:00,05:02:50,38,50.0,12.0,19.7,15.0,58605794
2024-01-05,Friday,4,42,ת.רק''ל הקוממיות/דרך בגין-בת ים<->מסוף עתידים-תל אביב יפו-20,2457,2,0,Dan,bus,בת ים,ת.רק''ל הקוממיות/דרך בגין,תל אביב יפו,מסוף עתידים,51,19.392,04:25:00,05:31:59,67,76.0,9.0,17.4,15.3,58605796
2024-01-05,Friday,4,40,חניון אגד/חורשת היובל-חולון<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-20,2450,2,0,Dan,bus,חולון,חניון אגד/חורשת היובל,תל אביב יפו,ת. רכבת אוניברסיטה/הורדה,47,18.185,04:24:00,05:21:06,57,61.0,4.0,19.1,17.9,58605797
2024-01-05,Friday,4,104,בי''ח שיב''א/שדרות אהרון קציר-רמת גן<->מסוף כרמלית/הורדה-תל אביב יפו-20,9793,2,0,Dan,bus,רמת גן,בי''ח שיב''א/שדרות אהרון קציר,תל אביב יפו,מסוף כרמלית/הורדה,37,11.994,04:25:00,05:11:15,46,54.0,8.0,15.6,13.3,58605804
2024-01-05,Friday,4,37,הרצל / טרומפלדור-יהוד מונוסון<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-20,968,2,0,Kavim,bus,יהוד מונוסון,הרצל / טרומפלדור,תל אביב יפו,ת.מרכזית תל אביב קומה 7/הורדה,36,15.153,04:20:00,04:55:51,36,29.0,-7.0,25.3,31.4,58605806
2024-01-05,Friday,4,69,ת. רכבת תל אביב- סבידור/רציפים A-תל אביב יפו<->בי''ח שיב''א/שדרות אהרון קציר-רמת גן-10,991,1,0,Kavim,bus,תל אביב יפו,ת. רכבת תל אביב- סבידור/רציפים A,רמת גן,בי''ח שיב''א/שדרות אהרון קציר,34,12.415,04:25:00,04:58:59,34,41.0,7.0,21.9,18.2,58605808
2024-01-05,Friday,4,16,בי''ח שיב''א/שדרות אהרון קציר-רמת גן<->יוסף לוי/הכובשים-תל אביב יפו-20,2324,2,0,Dan,bus,רמת גן,בי''ח שיב''א/שדרות אהרון קציר,תל אביב יפו,יוסף לוי/הכובשים,44,13.285,04:25:00,05:18:54,54,54.0,0.0,14.8,14.8,58605811
2024-01-05,Friday,4,18,ת.רכבת תל אביב - סבידור/רציפים C-תל אביב יפו<->מסוף בית העלמין/הורדה-בת ים-10,2328,1,0,Dan,bus,תל אביב יפו,ת.רכבת תל אביב - סבידור/רציפים C,בת ים,מסוף בית העלמין/הורדה,44,13.55,04:24:00,05:08:40,45,63.0,18.0,18.1,12.9,58605812
2024-01-05,Friday,4,25,מסוף אונברסיטת ת''א-תל אביב יפו<->חניון אגד/דן שומרון-חולון-10,2369,1,0,Dan,bus,תל אביב יפו,מסוף אונברסיטת ת''א,חולון,חניון אגד/דן שומרון,62,20.05,04:25:00,05:33:59,69,75.0,6.0,17.4,16.0,58605815
2024-01-05,Friday,4,172,חניון תמנע-חולון<->מסוף רדינג/הורדה-תל אביב יפו-20,9809,2,0,Dan,bus,חולון,חניון תמנע,תל אביב יפו,מסוף רדינג/הורדה,55,16.963,04:25:00,05:25:11,60,74.0,14.0,17.0,13.8,58605820
2024-01-05,Friday,4,71,קריית חינוך-תל אביב יפו<->דוד סחרוב/אברהם בר-ראשון לציון-1#,9844,1,#,Egged,bus,תל אביב יפו,קריית חינוך,ראשון לציון,דוד סחרוב/אברהם בר,46,19.673,04:20:00,05:18:40,59,59.0,0.0,20.0,20.0,58605824
2024-01-05,Friday,4,53,קהילות יעקב/רבי יוסף צבי רימון-בני ברק<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-20,25958,2,0,Dan,bus,בני ברק,קהילות יעקב/רבי יוסף צבי רימון,תל אביב יפו,ת.מרכזית תל אביב קומה 7/הורדה,26,9.682,04:20:00,04:52:33,33,35.0,2.0,17.6,16.6,58605826
2024-01-05,Friday,4,138,ת.רכבת תל אביב - סבידור/רציפים C-תל אביב יפו<->ת. מרכזית פ''ת/הורדה-פתח תקווה-20,20850,2,0,Dan,bus,תל אביב יפו,ת.רכבת תל אביב - סבידור/רציפים C,פתח תקווה,ת. מרכזית פ''ת/הורדה,39,12.587,04:25:00,05:05:21,40,37.0,-3.0,18.9,20.4,58605833
2024-01-05,Friday,4,124,המוביל/טארק עבד אל חי-טירה<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-2#,17175,2,#,Metropolin,bus,טירה,המוביל/טארק עבד אל חי,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,25,34.814,04:20:00,05:02:34,43,54.0,11.0,48.6,38.7,58605840
2024-01-05,Friday,4,124,המוביל/טארק עבד אל חי-טירה<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-2#,17175,2,#,Metropolin,bus,טירה,המוביל/טארק עבד אל חי,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,25,34.814,04:20:00,05:02:34,43,10.0,-33.0,48.6,208.9,58605841
2024-01-05,Friday,4,83,ת. רכבת תל אביב- סבידור/רציפים A-תל אביב יפו<->ת. מרכזית ראשל''צ-ראשון לציון-1#,3170,1,#,Egged,bus,תל אביב יפו,ת. רכבת תל אביב- סבידור/רציפים A,ראשון לציון,ת. מרכזית ראשל''צ,61,20.129,04:25:00,05:38:59,74,75.0,1.0,16.3,16.1,58605861
2024-01-05,Friday,4,472,חבקוק/מרים הנביאה-ראש העין<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-10,14553,1,0,Electra_Afikim,bus,ראש העין,חבקוק/מרים הנביאה,תל אביב יפו,ת.מרכזית תל אביב קומה 7/הורדה,49,28.126,04:15:00,05:24:59,70,54.0,-16.0,24.1,31.3,58605864
2024-01-05,Friday,4,24,מסוף קדמה-רמת השרון<->מסוף כרמלית/הכרמל-תל אביב יפו-2#,22826,2,#,Metropolin,bus,רמת השרון,מסוף קדמה,תל אביב יפו,מסוף כרמלית/הכרמל,57,19.578,04:25:00,05:30:15,65,63.0,-2.0,18.1,18.6,58605873
2024-01-05,Friday,4,4,מסוף רדינג/רציפים-תל אביב יפו<->מסוף הטייסים-תל אביב יפו-10,2255,1,0,Dan,bus,תל אביב יפו,מסוף רדינג/רציפים,תל אביב יפו,מסוף הטייסים,33,10.605,04:25:00,05:01:59,37,55.0,18.0,17.2,11.6,58605877
2024-01-05,Friday,4,33,מסוף רדינג/רציפים-תל אביב יפו<->איצטדיון וינטר-רמת גן-10,9775,1,0,Dan,bus,תל אביב יפו,מסוף רדינג/רציפים,רמת גן,איצטדיון וינטר,42,15.068,04:25:00,05:24:20,59,63.0,4.0,15.3,14.4,58605879
2024-01-05,Friday,4,54,מסוף עתידים-תל אביב יפו<->מסוף כרמלית/הורדה-תל אביב יפו-20,23911,2,0,Dan,bus,תל אביב יפו,מסוף עתידים,תל אביב יפו,מסוף כרמלית/הורדה,41,14.379,04:25:00,05:15:46,51,60.0,9.0,16.9,14.4,58605888
2024-01-05,Friday,4,380,ת.מרכזית באר שבע/רציפים בינעירוני-באר שבע<->ת. רכבת תל אביב - סבידור/הורדה-תל אביב יפו-2#,8177,2,#,Metropolin,bus,באר שבע,ת.מרכזית באר שבע/רציפים בינעירוני,תל אביב יפו,ת. רכבת תל אביב - סבידור/הורדה,4,93.392,04:25:00,05:46:40,82,78.0,-4.0,68.3,71.8,58605893
2024-01-05,Friday,4,163,ת. מרכזית רשל''צ/רציפים-ראשון לציון<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-2#,3314,2,#,Egged,bus,ראשון לציון,ת. מרכזית רשל''צ/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,37,17.928,04:25:00,05:13:16,48,53.0,5.0,22.4,20.3,58605906
2024-01-05,Friday,4,201,יצחק אלחנן/הכובשים-תל אביב יפו<->ת. מרכזית רחובות/רציפים-רחובות-1#,3354,1,#,Egged,bus,תל אביב יפו,יצחק אלחנן/הכובשים,רחובות,ת. מרכזית רחובות/רציפים,54,25.856,04:25:00,05:32:30,68,74.0,6.0,22.8,21.0,58605909
2024-01-05,Friday,4,238,דרך מנחם בגין/קופת חולים-פתח תקווה<->מסוף כרמלית/הורדה-תל אביב יפו-10,17826,1,0,Dan,bus,פתח תקווה,דרך מנחם בגין/קופת חולים,תל אביב יפו,מסוף כרמלית/הורדה,48,19.957,04:25:00,05:24:16,59,68.0,9.0,20.3,17.6,58605922
2024-01-05,Friday,4,63,הכובשים/דניאל-תל אביב יפו<->מסוף אלוף שדה-רמת גן-10,2517,1,0,Dan,bus,תל אביב יפו,הכובשים/דניאל,רמת גן,מסוף אלוף שדה,31,10.573,04:26:00,05:07:59,42,50.0,8.0,15.1,12.7,58605934
2024-01-05,Friday,4,836,ת. מרכזית טבריה/רציפים-טבריה<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-2ך,13347,2,ך,Egged,bus,טבריה,ת. מרכזית טבריה/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 7/הורדה,47,128.619,04:25:00,06:41:14,136,132.0,-4.0,56.7,58.5,58605956
2024-01-05,Friday,4,7,בי''ח שיב''א/שדרות אהרון קציר-רמת גן<->מסוף עתידים-תל אביב יפו-20,2280,2,0,Dan,bus,רמת גן,בי''ח שיב''א/שדרות אהרון קציר,תל אביב יפו,מסוף עתידים,53,14.987,04:25:00,05:17:59,53,59.0,6.0,17.0,15.2,58605964
2024-01-05,Friday,4,71,מסוף קניון הזהב-ראשון לציון<->קריית חינוך-תל אביב יפו-2#,9847,2,#,Egged,bus,ראשון לציון,מסוף קניון הזהב,תל אביב יפו,קריית חינוך,45,19.688,04:25:00,05:20:59,56,66.0,10.0,21.1,17.9,58605985
2024-01-05,Friday,4,8,מסוף הטייסים-תל אביב יפו<->קלצ'קין-תל אביב יפו-20,16077,2,0,Dan,bus,תל אביב יפו,מסוף הטייסים,תל אביב יפו,קלצ'קין,40,13.584,04:27:00,05:19:59,53,58.0,5.0,15.4,14.1,58605986
2024-01-05,Friday,4,18,מסוף בית העלמין/איסוף-בת ים<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-20,2332,2,0,Dan,bus,בת ים,מסוף בית העלמין/איסוף,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,42,13.175,04:28:00,05:13:56,46,63.0,17.0,17.2,12.5,58606012
2024-01-05,Friday,4,475,ארבע עונות/נירים-לוד<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-11,128,1,1,Kavim,bus,לוד,ארבע עונות/נירים,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,44,24.576,04:25:00,05:13:59,49,45.0,-4.0,30.1,32.8,58606020
2024-01-05,Friday,4,69,בי''ח שיב''א/שדרות אהרון קציר-רמת גן<->ת. רכבת תל אביב - סבידור/הורדה-תל אביב יפו-20,993,2,0,Kavim,bus,רמת גן,בי''ח שיב''א/שדרות אהרון קציר,תל אביב יפו,ת. רכבת תל אביב - סבידור/הורדה,33,12.468,04:25:00,04:57:59,33,31.0,-2.0,22.7,24.1,58606030
2024-01-05,Friday,4,57,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->איצטדיון וינטר-רמת גן-10,2502,1,0,Dan,bus,תל אביב יפו,ת. רכבת אוניברסיטה/איסוף,רמת גן,איצטדיון וינטר,40,12.141,04:30:00,05:14:59,45,48.0,3.0,16.2,15.2,58606064
2024-01-05,Friday,4,66,ת. מרכזית פ''ת/רציפים-פתח תקווה<->מסוף כרמלית/הורדה-תל אביב יפו-10,2532,1,0,Dan,bus,פתח תקווה,ת. מרכזית פ''ת/רציפים,תל אביב יפו,מסוף כרמלית/הורדה,42,15.464,04:30:00,05:19:06,49,61.0,12.0,18.9,15.2,58606068
2024-01-05,Friday,4,82,הכובשים/דניאל-תל אביב יפו<->בית רבקה-פתח תקווה-20,2567,2,0,Dan,bus,תל אביב יפו,הכובשים/דניאל,פתח תקווה,בית רבקה,44,15.191,04:30:00,05:17:59,48,60.0,12.0,19.0,15.2,58606074
2024-01-05,Friday,4,82,בית רבקה-פתח תקווה<->מסוף כרמלית/הורדה-תל אביב יפו-10,2566,1,0,Dan,bus,פתח תקווה,בית רבקה,תל אביב יפו,מסוף כרמלית/הורדה,42,15.539,04:25:00,05:12:59,48,52.0,4.0,19.4,17.9,58606075
2024-01-05,Friday,4,301,ת. מרכזית אשקלון רציפים/בינעירוני-אשקלון<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-2#,7400,2,#,Egged,bus,אשקלון,ת. מרכזית אשקלון רציפים/בינעירוני,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,66,62.851,04:30:00,06:16:11,106,106.0,0.0,35.6,35.6,58606080
